X	Y	Z	Vx	Vy	Vz
1.8182E-01	9.0909E-02	0.0000E+00	-1.1612E-12	-7.4472E-13	0.0000E+00
2.4242E-01	9.0909E-02	0.0000E+00	-1.2031E-12	-7.4825E-13	0.0000E+00
3.0303E-01	9.0909E-02	0.0000E+00	-1.0762E-12	-7.5087E-13	0.0000E+00
3.6364E-01	9.0909E-02	0.0000E+00	-8.4313E-13	-7.5202E-13	0.0000E+00
4.2424E-01	9.0909E-02	0.0000E+00	-5.7464E-13	-7.5181E-13	0.0000E+00
4.8485E-01	9.0909E-02	0.0000E+00	-3.3065E-13	-7.5057E-13	0.0000E+00
5.4545E-01	9.0909E-02	0.0000E+00	-1.4526E-13	-7.4923E-13	0.0000E+00
6.0606E-01	9.0909E-02	0.0000E+00	0.0000E+00	-7.4873E-13	0.0000E+00
0.0000E+00	1.2121E-01	0.0000E+00	0.0000E+00	-9.2441E-13	0.0000E+00
3.0303E-02	1.2121E-01	0.0000E+00	-2.6419E-13	-9.2469E-13	0.0000E+00
6.0606E-02	1.2121E-01	0.0000E+00	-5.1557E-13	-9.2559E-13	0.0000E+00
9.0909E-02	1.2121E-01	0.0000E+00	-7.4109E-13	-9.2704E-13	0.0000E+00
1.2121E-01	1.2121E-01	0.0000E+00	-9.2892E-13	-9.2892E-13	0.0000E+00
1.5152E-01	1.2121E-01	0.0000E+00	-1.0704E-12	-9.3103E-13	0.0000E+00
1.8182E-01	1.2121E-01	0.0000E+00	-1.1632E-12	-9.3327E-13	0.0000E+00
2.1212E-01	1.2121E-01	0.0000E+00	-1.2074E-12	-9.3546E-13	0.0000E+00
2.4242E-01	1.2121E-01	0.0000E+00	-1.2047E-12	-9.3749E-13	0.0000E+00
2.7273E-01	1.2121E-01	0.0000E+00	-1.1589E-12	-9.3926E-13	0.0000E+00
3.0303E-01	1.2121E-01	0.0000E+00	-1.0770E-12	-9.4063E-13	0.0000E+00
3.3333E-01	1.2121E-01	0.0000E+00	-9.6863E-13	-9.4154E-13	0.0000E+00
3.6364E-01	1.2121E-01	0.0000E+00	-8.4315E-13	-9.4199E-13	0.0000E+00
3.9394E-01	1.2121E-01	0.0000E+00	-7.0910E-13	-9.4205E-13	0.0000E+00
4.2424E-01	1.2121E-01	0.0000E+00	-5.7400E-13	-9.4172E-13	0.0000E+00
4.5455E-01	1.2121E-01	0.0000E+00	-4.4545E-13	-9.4106E-13	0.0000E+00
4.8485E-01	1.2121E-01	0.0000E+00	-3.2972E-13	-9.4021E-13	0.0000E+00
5.1515E-01	1.2121E-01	0.0000E+00	-2.2978E-13	-9.3933E-13	0.0000E+00
5.4545E-01	1.2121E-01	0.0000E+00	-1.4465E-13	-9.3860E-13	0.0000E+00
5.7576E-01	1.2121E-01	0.0000E+00	-6.9883E-14	-9.3814E-13	0.0000E+00
6.0606E-01	1.2121E-01	0.0000E+00	0.0000E+00	-9.3800E-13	0.0000E+00
0.0000E+00	1.5152E-01	0.0000E+00	0.0000E+00	-1.0655E-12	0.0000E+00
6.0606E-02	1.5152E-01	0.0000E+00	-5.1680E-13	-1.0668E-12	0.0000E+00
1.2121E-01	1.5152E-01	0.0000E+00	-9.3103E-13	-1.0704E-12	0.0000E+00
1.8182E-01	1.5152E-01	0.0000E+00	-1.1654E-12	-1.0750E-12	0.0000E+00
2.4242E-01	1.5152E-01	0.0000E+00	-1.2065E-12	-1.0795E-12	0.0000E+00
3.0303E-01	1.5152E-01	0.0000E+00	-1.0780E-12	-1.0828E-12	0.0000E+00
3.6364E-01	1.5152E-01	0.0000E+00	-8.4316E-13	-1.0843E-12	0.0000E+00
4.2424E-01	1.5152E-01	0.0000E+00	-5.7326E-13	-1.0840E-12	0.0000E+00
4.8485E-01	1.5152E-01	0.0000E+00	-3.2866E-13	-1.0823E-12	0.0000E+00
5.4545E-01	1.5152E-01	0.0000E+00	-1.4395E-13	-1.0806E-12	0.0000E+00
6.0606E-01	1.5152E-01	0.0000E+00	0.0000E+00	-1.0800E-12	0.0000E+00
0.0000E+00	1.8182E-01	0.0000E+00	0.0000E+00	-1.1584E-12	0.0000E+00
3.0303E-02	1.8182E-01	0.0000E+00	-2.6549E-13	-1.1587E-12	0.0000E+00
6.0606E-02	1.8182E-01	0.0000E+00	-5.1811E-13	-1.1597E-12	0.0000E+00
9.0909E-02	1.8182E-01	0.0000E+00	-7.4472E-13	-1.1612E-12	0.0000E+00
1.2121E-01	1.8182E-01	0.0000E+00	-9.3327E-13	-1.1632E-12	0.0000E+00
1.5152E-01	1.8182E-01	0.0000E+00	-1.0750E-12	-1.1654E-12	0.0000E+00
1.8182E-01	1.8182E-01	0.0000E+00	-1.1677E-12	-1.1677E-12	0.0000E+00
2.1212E-01	1.8182E-01	0.0000E+00	-1.2117E-12	-1.1701E-12	0.0000E+00
2.4242E-01	1.8182E-01	0.0000E+00	-1.2084E-12	-1.1722E-12	0.0000E+00
2.7273E-01	1.8182E-01	0.0000E+00	-1.1618E-12	-1.1740E-12	0.0000E+00
3.0303E-01	1.8182E-01	0.0000E+00	-1.0790E-12	-1.1754E-12	0.0000E+00
3.3333E-01	1.8182E-01	0.0000E+00	-9.6957E-13	-1.1764E-12	0.0000E+00
3.6364E-01	1.8182E-01	0.0000E+00	-8.4315E-13	-1.1768E-12	0.0000E+00
3.9394E-01	1.8182E-01	0.0000E+00	-7.0827E-13	-1.1769E-12	0.0000E+00
4.2424E-01	1.8182E-01	0.0000E+00	-5.7246E-13	-1.1765E-12	0.0000E+00
4.5455E-01	1.8182E-01	0.0000E+00	-4.4340E-13	-1.1757E-12	0.0000E+00
4.8485E-01	1.8182E-01	0.0000E+00	-3.2751E-13	-1.1748E-12	0.0000E+00
5.1515E-01	1.8182E-01	0.0000E+00	-2.2777E-13	-1.1739E-12	0.0000E+00
5.4545E-01	1.8182E-01	0.0000E+00	-1.4320E-13	-1.1731E-12	0.0000E+00
5.7576E-01	1.8182E-01	0.0000E+00	-6.9138E-14	-1.1726E-12	0.0000E+00
6.0606E-01	1.8182E-01	0.0000E+00	0.0000E+00	-1.1724E-12	0.0000E+00
0.0000E+00	2.1212E-01	0.0000E+00	0.0000E+00	-1.2029E-12	0.0000E+00
6.0606E-02	2.1212E-01	0.0000E+00	-5.1940E-13	-1.2041E-12	0.0000E+00
1.2121E-01	2.1212E-01	0.0000E+00	-9.3546E-13	-1.2074E-12	0.0000E+00
1.8182E-01	2.1212E-01	0.0000E+00	-1.1701E-12	-1.2117E-12	0.0000E+00
2.4242E-01	2.1212E-01	0.0000E+00	-1.2103E-12	-1.2158E-12	0.0000E+00
3.0303E-01	2.1212E-01	0.0000E+00	-1.0800E-12	-1.2188E-12	0.0000E+00
3.6364E-01	2.1212E-01	0.0000E+00	-8.4311E-13	-1.2201E-12	0.0000E+00
4.2424E-01	2.1212E-01	0.0000E+00	-5.7163E-13	-1.2197E-12	0.0000E+00
4.8485E-01	2.1212E-01	0.0000E+00	-3.2635E-13	-1.2180E-12	0.0000E+00
5.4545E-01	2.1212E-01	0.0000E+00	-1.4244E-13	-1.2164E-12	0.0000E+00
6.0606E-01	2.1212E-01	0.0000E+00	0.0000E+00	-1.2157E-12	0.0000E+00
0.0000E+00	2.4242E-01	0.0000E+00	0.0000E+00	-1.2008E-12	0.0000E+00
3.0303E-02	2.4242E-01	0.0000E+00	-2.6675E-13	-1.2010E-12	0.0000E+00
6.0606E-02	2.4242E-01	0.0000E+00	-5.2058E-13	-1.2018E-12	0.0000E+00
9.0909E-02	2.4242E-01	0.0000E+00	-7.4825E-13	-1.2031E-12	0.0000E+00
1.2121E-01	2.4242E-01	0.0000E+00	-9.3749E-13	-1.2047E-12	0.0000E+00
1.5152E-01	2.4242E-01	0.0000E+00	-1.0795E-12	-1.2065E-12	0.0000E+00
1.8182E-01	2.4242E-01	0.0000E+00	-1.1722E-12	-1.2084E-12	0.0000E+00
2.1212E-01	2.4242E-01	0.0000E+00	-1.2158E-12	-1.2103E-12	0.0000E+00
2.4242E-01	2.4242E-01	0.0000E+00	-1.2120E-12	-1.2120E-12	0.0000E+00
2.7273E-01	2.4242E-01	0.0000E+00	-1.1646E-12	-1.2135E-12	0.0000E+00
3.0303E-01	2.4242E-01	0.0000E+00	-1.0808E-12	-1.2146E-12	0.0000E+00
3.3333E-01	2.4242E-01	0.0000E+00	-9.7037E-13	-1.2153E-12	0.0000E+00
3.6364E-01	2.4242E-01	0.0000E+00	-8.4303E-13	-1.2156E-12	0.0000E+00
3.9394E-01	2.4242E-01	0.0000E+00	-7.0732E-13	-1.2155E-12	0.0000E+00
4.2424E-01	2.4242E-01	0.0000E+00	-5.7082E-13	-1.2151E-12	0.0000E+00
4.5455E-01	2.4242E-01	0.0000E+00	-4.4127E-13	-1.2144E-12	0.0000E+00
4.8485E-01	2.4242E-01	0.0000E+00	-3.2525E-13	-1.2136E-12	0.0000E+00
5.1515E-01	2.4242E-01	0.0000E+00	-2.2573E-13	-1.2127E-12	0.0000E+00
5.4545E-01	2.4242E-01	0.0000E+00	-1.4172E-13	-1.2120E-12	0.0000E+00
5.7576E-01	2.4242E-01	0.0000E+00	-6.8376E-14	-1.2116E-12	0.0000E+00
6.0606E-01	2.4242E-01	0.0000E+00	0.0000E+00	-1.2115E-12	0.0000E+00
0.0000E+00	2.7273E-01	0.0000E+00	0.0000E+00	-1.1558E-12	0.0000E+00
6.0606E-02	2.7273E-01	0.0000E+00	-5.2161E-13	-1.1566E-12	0.0000E+00
1.2121E-01	2.7273E-01	0.0000E+00	-9.3926E-13	-1.1589E-12	0.0000E+00
1.8182E-01	2.7273E-01	0.0000E+00	-1.1740E-12	-1.1618E-12	0.0000E+00
2.4242E-01	2.7273E-01	0.0000E+00	-1.2135E-12	-1.1646E-12	0.0000E+00
3.0303E-01	2.7273E-01	0.0000E+00	-1.0815E-12	-1.1666E-12	0.0000E+00
3.6364E-01	2.7273E-01	0.0000E+00	-8.4290E-13	-1.1672E-12	0.0000E+00
4.2424E-01	2.7273E-01	0.0000E+00	-5.7006E-13	-1.1667E-12	0.0000E+00
4.8485E-01	2.7273E-01	0.0000E+00	-3.2424E-13	-1.1654E-12	0.0000E+00
5.4545E-01	2.7273E-01	0.0000E+00	-1.4106E-13	-1.1641E-12	0.0000E+00
6.0606E-01	2.7273E-01	0.0000E+00	0.0000E+00	-1.1636E-12	0.0000E+00
0.0000E+00	3.0303E-01	0.0000E+00	0.0000E+00	-1.0750E-12	0.0000E+00
3.0303E-02	3.0303E-01	0.0000E+00	-2.6768E-13	-1.0751E-12	0.0000E+00
6.0606E-02	3.0303E-01	0.0000E+00	-5.2242E-13	-1.0755E-12	0.0000E+00
9.0909E-02	3.0303E-01	0.0000E+00	-7.5087E-13	-1.0762E-12	0.0000E+00
1.2121E-01	3.0303E-01	0.0000E+00	-9.4063E-13	-1.0770E-12	0.0000E+00
1.5152E-01	3.0303E-01	0.0000E+00	-1.0828E-12	-1.0780E-12	0.0000E+00
1.8182E-01	3.0303E-01	0.0000E+00	-1.1754E-12	-1.0790E-12	0.0000E+00
2.1212E-01	3.0303E-01	0.0000E+00	-1.2188E-12	-1.0800E-12	0.0000E+00
2.4242E-01	3.0303E-01	0.0000E+00	-1.2146E-12	-1.0808E-12	0.0000E+00
2.7273E-01	3.0303E-01	0.0000E+00	-1.1666E-12	-1.0815E-12	0.0000E+00
3.0303E-01	3.0303E-01	0.0000E+00	-1.0820E-12	-1.0820E-12	0.0000E+00
3.3333E-01	3.0303E-01	0.0000E+00	-9.7078E-13	-1.0823E-12	0.0000E+00
3.6364E-01	3.0303E-01	0.0000E+00	-8.4274E-13	-1.0823E-12	0.0000E+00
3.9394E-01	3.0303E-01	0.0000E+00	-7.0641E-13	-1.0821E-12	0.0000E+00
4.2424E-01	3.0303E-01	0.0000E+00	-5.6940E-13	-1.0817E-12	0.0000E+00
4.5455E-01	3.0303E-01	0.0000E+00	-4.3949E-13	-1.0812E-12	0.0000E+00
4.8485E-01	3.0303E-01	0.0000E+00	-3.2339E-13	-1.0807E-12	0.0000E+00
5.1515E-01	3.0303E-01	0.0000E+00	-2.2407E-13	-1.0801E-12	0.0000E+00
5.4545E-01	3.0303E-01	0.0000E+00	-1.4052E-13	-1.0797E-12	0.0000E+00
5.7576E-01	3.0303E-01	0.0000E+00	-6.7761E-14	-1.0794E-12	0.0000E+00
6.0606E-01	3.0303E-01	0.0000E+00	0.0000E+00	-1.0793E-12	0.0000E+00
0.0000E+00	3.3333E-01	0.0000E+00	0.0000E+00	-9.6760E-13	0.0000E+00
6.0606E-02	3.3333E-01	0.0000E+00	-5.2297E-13	-9.6788E-13	0.0000E+00
1.2121E-01	3.3333E-01	0.0000E+00	-9.4154E-13	-9.6863E-13	0.0000E+00
1.8182E-01	3.3333E-01	0.0000E+00	-1.1764E-12	-9.6957E-13	0.0000E+00
2.4242E-01	3.3333E-01	0.0000E+00	-1.2153E-12	-9.7037E-13	0.0000E+00
3.0303E-01	3.3333E-01	0.0000E+00	-1.0823E-12	-9.7078E-13	0.0000E+00
3.6364E-01	3.3333E-01	0.0000E+00	-8.4253E-13	-9.7068E-13	0.0000E+00
4.2424E-01	3.3333E-01	0.0000E+00	-5.6885E-13	-9.7013E-13	0.0000E+00
4.8485E-01	3.3333E-01	0.0000E+00	-3.2273E-13	-9.6936E-13	0.0000E+00
5.4545E-01	3.3333E-01	0.0000E+00	-1.4010E-13	-9.6869E-13	0.0000E+00
6.0606E-01	3.3333E-01	0.0000E+00	0.0000E+00	-9.6843E-13	0.0000E+00
0.0000E+00	3.6364E-01	0.0000E+00	0.0000E+00	-8.4308E-13	0.0000E+00
3.0303E-02	3.6364E-01	0.0000E+00	-2.6810E-13	-8.4309E-13	0.0000E+00
6.0606E-02	3.6364E-01	0.0000E+00	-5.2324E-13	-8.4311E-13	0.0000E+00
9.0909E-02	3.6364E-01	0.0000E+00	-7.5202E-13	-8.4313E-13	0.0000E+00
1.2121E-01	3.6364E-01	0.0000E+00	-9.4199E-13	-8.4315E-13	0.0000E+00
1.5152E-01	3.6364E-01	0.0000E+00	-1.0843E-12	-8.4316E-13	0.0000E+00
1.8182E-01	3.6364E-01	0.0000E+00	-1.1768E-12	-8.4315E-13	0.0000E+00
2.1212E-01	3.6364E-01	0.0000E+00	-1.2201E-12	-8.4311E-13	0.0000E+00
2.4242E-01	3.6364E-01	0.0000E+00	-1.2156E-12	-8.4303E-13	0.0000E+00
2.7273E-01	3.6364E-01	0.0000E+00	-1.1672E-12	-8.4290E-13	0.0000E+00
3.0303E-01	3.6364E-01	0.0000E+00	-1.0823E-12	-8.4274E-13	0.0000E+00
3.3333E-01	3.6364E-01	0.0000E+00	-9.7068E-13	-8.4253E-13	0.0000E+00
3.6364E-01	3.6364E-01	0.0000E+00	-8.4228E-13	-8.4228E-13	0.0000E+00
3.9394E-01	3.6364E-01	0.0000E+00	-7.0566E-13	-8.4201E-13	0.0000E+00
4.2424E-01	3.6364E-01	0.0000E+00	-5.6842E-13	-8.4173E-13	0.0000E+00
4.5455E-01	3.6364E-01	0.0000E+00	-4.3839E-13	-8.4146E-13	0.0000E+00
4.8485E-01	3.6364E-01	0.0000E+00	-3.2229E-13	-8.4121E-13	0.0000E+00
5.1515E-01	3.6364E-01	0.0000E+00	-2.2311E-13	-8.4100E-13	0.0000E+00
5.4545E-01	3.6364E-01	0.0000E+00	-1.3983E-13	-8.4083E-13	0.0000E+00
5.7576E-01	3.6364E-01	0.0000E+00	-6.7399E-14	-8.4072E-13	0.0000E+00
6.0606E-01	3.6364E-01	0.0000E+00	0.0000E+00	-8.4069E-13	0.0000E+00
0.0000E+00	3.9394E-01	0.0000E+00	0.0000E+00	-7.0989E-13	0.0000E+00
6.0606E-02	3.9394E-01	0.0000E+00	-5.2328E-13	-7.0968E-13	0.0000E+00
1.2121E-01	3.9394E-01	0.0000E+00	-9.4205E-13	-7.0910E-13	0.0000E+00
1.8182E-01	3.9394E-01	0.0000E+00	-1.1769E-12	-7.0827E-13	0.0000E+00
2.4242E-01	3.9394E-01	0.0000E+00	-1.2155E-12	-7.0732E-13	0.0000E+00
3.0303E-01	3.9394E-01	0.0000E+00	-1.0821E-12	-7.0641E-13	0.0000E+00
3.6364E-01	3.9394E-01	0.0000E+00	-8.4201E-13	-7.0566E-13	0.0000E+00
4.2424E-01	3.9394E-01	0.0000E+00	-5.6812E-13	-7.0513E-13	0.0000E+00
4.8485E-01	3.9394E-01	0.0000E+00	-3.2202E-13	-7.0485E-13	0.0000E+00
5.4545E-01	3.9394E-01	0.0000E+00	-1.3967E-13	-7.0474E-13	0.0000E+00
6.0606E-01	3.9394E-01	0.0000E+00	0.0000E+00	-7.0471E-13	0.0000E+00
0.0000E+00	4.2424E-01	0.0000E+00	0.0000E+00	-5.7553E-13	0.0000E+00
3.0303E-02	4.2424E-01	0.0000E+00	-2.6803E-13	-5.7543E-13	0.0000E+00
6.0606E-02	4.2424E-01	0.0000E+00	-5.2310E-13	-5.7513E-13	0.0000E+00
9.0909E-02	4.2424E-01	0.0000E+00	-7.5181E-13	-5.7464E-13	0.0000E+00
1.2121E-01	4.2424E-01	0.0000E+00	-9.4172E-13	-5.7400E-13	0.0000E+00
1.5152E-01	4.2424E-01	0.0000E+00	-1.0840E-12	-5.7326E-13	0.0000E+00
1.8182E-01	4.2424E-01	0.0000E+00	-1.1765E-12	-5.7246E-13	0.0000E+00
2.1212E-01	4.2424E-01	0.0000E+00	-1.2197E-12	-5.7163E-13	0.0000E+00
2.4242E-01	4.2424E-01	0.0000E+00	-1.2151E-12	-5.7082E-13	0.0000E+00
2.7273E-01	4.2424E-01	0.0000E+00	-1.1667E-12	-5.7006E-13	0.0000E+00
3.0303E-01	4.2424E-01	0.0000E+00	-1.0817E-12	-5.6940E-13	0.0000E+00
3.3333E-01	4.2424E-01	0.0000E+00	-9.7013E-13	-5.6885E-13	0.0000E+00
3.6364E-01	4.2424E-01	0.0000E+00	-8.4173E-13	-5.6842E-13	0.0000E+00
3.9394E-01	4.2424E-01	0.0000E+00	-7.0513E-13	-5.6812E-13	0.0000E+00
4.2424E-01	4.2424E-01	0.0000E+00	-5.6794E-13	-5.6794E-13	0.0000E+00
4.5455E-01	4.2424E-01	0.0000E+00	-4.3797E-13	-5.6787E-13	0.0000E+00
4.8485E-01	4.2424E-01	0.0000E+00	-3.2194E-13	-5.6790E-13	0.0000E+00
5.1515E-01	4.2424E-01	0.0000E+00	-2.2285E-13	-5.6798E-13	0.0000E+00
5.4545E-01	4.2424E-01	0.0000E+00	-1.3964E-13	-5.6806E-13	0.0000E+00
5.7576E-01	4.2424E-01	0.0000E+00	-6.7303E-14	-5.6811E-13	0.0000E+00
6.0606E-01	4.2424E-01	0.0000E+00	0.0000E+00	-5.6812E-13	0.0000E+00
0.0000E+00	4.5455E-01	0.0000E+00	0.0000E+00	-4.4752E-13	0.0000E+00
6.0606E-02	4.5455E-01	0.0000E+00	-5.2273E-13	-4.4698E-13	0.0000E+00
1.2121E-01	4.5455E-01	0.0000E+00	-9.4106E-13	-4.4545E-13	0.0000E+00
1.8182E-01	4.5455E-01	0.0000E+00	-1.1757E-12	-4.4340E-13	0.0000E+00
2.4242E-01	4.5455E-01	0.0000E+00	-1.2144E-12	-4.4127E-13	0.0000E+00
3.0303E-01	4.5455E-01	0.0000E+00	-1.0812E-12	-4.3949E-13	0.0000E+00
3.6364E-01	4.5455E-01	0.0000E+00	-8.4146E-13	-4.3839E-13	0.0000E+00
4.2424E-01	4.5455E-01	0.0000E+00	-5.6787E-13	-4.3797E-13	0.0000E+00
4.8485E-01	4.5455E-01	0.0000E+00	-3.2204E-13	-4.3816E-13	0.0000E+00
5.4545E-01	4.5455E-01	0.0000E+00	-1.3972E-13	-4.3854E-13	0.0000E+00
6.0606E-01	4.5455E-01	0.0000E+00	0.0000E+00	-4.3869E-13	0.0000E+00
0.0000E+00	4.8485E-01	0.0000E+00	0.0000E+00	-3.3195E-13	0.0000E+00
3.0303E-02	4.8485E-01	0.0000E+00	-2.6761E-13	-3.3182E-13	0.0000E+00
6.0606E-02	4.8485E-01	0.0000E+00	-5.2225E-13	-3.3137E-13	0.0000E+00
9.0909E-02	4.8485E-01	0.0000E+00	-7.5057E-13	-3.3065E-13	0.0000E+00
1.2121E-01	4.8485E-01	0.0000E+00	-9.4021E-13	-3.2972E-13	0.0000E+00
1.5152E-01	4.8485E-01	0.0000E+00	-1.0823E-12	-3.2866E-13	0.0000E+00
1.8182E-01	4.8485E-01	0.0000E+00	-1.1748E-12	-3.2751E-13	0.0000E+00
2.1212E-01	4.8485E-01	0.0000E+00	-1.2180E-12	-3.2635E-13	0.0000E+00
2.4242E-01	4.8485E-01	0.0000E+00	-1.2136E-12	-3.2525E-13	0.0000E+00
2.7273E-01	4.8485E-01	0.0000E+00	-1.1654E-12	-3.2424E-13	0.0000E+00
3.0303E-01	4.8485E-01	0.0000E+00	-1.0807E-12	-3.2339E-13	0.0000E+00
3.3333E-01	4.8485E-01	0.0000E+00	-9.6936E-13	-3.2273E-13	0.0000E+00
3.6364E-01	4.8485E-01	0.0000E+00	-8.4121E-13	-3.2229E-13	0.0000E+00
3.9394E-01	4.8485E-01	0.0000E+00	-7.0485E-13	-3.2202E-13	0.0000E+00
4.2424E-01	4.8485E-01	0.0000E+00	-5.6790E-13	-3.2194E-13	0.0000E+00
4.5455E-01	4.8485E-01	0.0000E+00	-4.3816E-13	-3.2204E-13	0.0000E+00
4.8485E-01	4.8485E-01	0.0000E+00	-3.2225E-13	-3.2225E-13	0.0000E+00
5.1515E-01	4.8485E-01	0.0000E+00	-2.2317E-13	-3.2251E-13	0.0000E+00
5.4545E-01	4.8485E-01	0.0000E+00	-1.3987E-13	-3.2274E-13	0.0000E+00
5.7576E-01	4.8485E-01	0.0000E+00	-6.7413E-14	-3.2288E-13	0.0000E+00
6.0606E-01	4.8485E-01	0.0000E+00	0.0000E+00	-3.2292E-13	0.0000E+00
0.0000E+00	5.1515E-01	0.0000E+00	0.0000E+00	-2.3181E-13	0.0000E+00
6.0606E-02	5.1515E-01	0.0000E+00	-5.2175E-13	-2.3128E-13	0.0000E+00
1.2121E-01	5.1515E-01	0.0000E+00	-9.3933E-13	-2.2978E-13	0.0000E+00
