X	Y	Z	Vx	Vy	Vz
1.8182E-01	6.0606E-02	0.0000E+00	-1.0957E-12	-4.9130E-13	0.0000E+00
2.1212E-01	6.0606E-02	0.0000E+00	-1.1390E-12	-4.9243E-13	0.0000E+00
2.4242E-01	6.0606E-02	0.0000E+00	-1.1391E-12	-4.9347E-13	0.0000E+00
2.7273E-01	6.0606E-02	0.0000E+00	-1.1002E-12	-4.9436E-13	0.0000E+00
3.0303E-01	6.0606E-02	0.0000E+00	-1.0285E-12	-4.9507E-13	0.0000E+00
3.3333E-01	6.0606E-02	0.0000E+00	-9.3131E-13	-4.9556E-13	0.0000E+00
3.6364E-01	6.0606E-02	0.0000E+00	-8.1647E-13	-4.9582E-13	0.0000E+00
3.9394E-01	6.0606E-02	0.0000E+00	-6.9214E-13	-4.9587E-13	0.0000E+00
4.2424E-01	6.0606E-02	0.0000E+00	-5.6578E-13	-4.9572E-13	0.0000E+00
4.5455E-01	6.0606E-02	0.0000E+00	-4.4400E-13	-4.9541E-13	0.0000E+00
4.8485E-01	6.0606E-02	0.0000E+00	-3.3169E-13	-4.9500E-13	0.0000E+00
5.1515E-01	6.0606E-02	0.0000E+00	-2.3188E-13	-4.9455E-13	0.0000E+00
5.4545E-01	6.0606E-02	0.0000E+00	-1.4521E-13	-4.9415E-13	0.0000E+00
5.7576E-01	6.0606E-02	0.0000E+00	-6.9446E-14	-4.9386E-13	0.0000E+00
6.0606E-01	6.0606E-02	0.0000E+00	0.0000E+00	-4.9376E-13	0.0000E+00
0.0000E+00	9.0909E-02	0.0000E+00	0.0000E+00	-6.9698E-13	0.0000E+00
6.0606E-02	9.0909E-02	0.0000E+00	-4.8806E-13	-6.9790E-13	0.0000E+00
1.2121E-01	9.0909E-02	0.0000E+00	-8.7457E-13	-7.0030E-13	0.0000E+00
1.8182E-01	9.0909E-02	0.0000E+00	-1.0970E-12	-7.0338E-13	0.0000E+00
2.4242E-01	9.0909E-02	0.0000E+00	-1.1401E-12	-7.0633E-13	0.0000E+00
3.0303E-01	9.0909E-02	0.0000E+00	-1.0291E-12	-7.0850E-13	0.0000E+00
3.6364E-01	9.0909E-02	0.0000E+00	-8.1648E-13	-7.0952E-13	0.0000E+00
4.2424E-01	9.0909E-02	0.0000E+00	-5.6536E-13	-7.0937E-13	0.0000E+00
4.8485E-01	9.0909E-02	0.0000E+00	-3.3108E-13	-7.0837E-13	0.0000E+00
5.4545E-01	9.0909E-02	0.0000E+00	-1.4475E-13	-7.0721E-13	0.0000E+00
6.0606E-01	9.0909E-02	0.0000E+00	0.0000E+00	-7.0669E-13	0.0000E+00
0.0000E+00	1.2121E-01	0.0000E+00	0.0000E+00	-8.7227E-13	0.0000E+00
3.0303E-02	1.2121E-01	0.0000E+00	-2.5141E-13	-8.7254E-13	0.0000E+00
6.0606E-02	1.2121E-01	0.0000E+00	-4.8905E-13	-8.7334E-13	0.0000E+00
9.0909E-02	1.2121E-01	0.0000E+00	-7.0030E-13	-8.7457E-13	0.0000E+00
1.2121E-01	1.2121E-01	0.0000E+00	-8.7614E-13	-8.7614E-13	0.0000E+00
1.5152E-01	1.2121E-01	0.0000E+00	-1.0099E-12	-8.7789E-13	0.0000E+00
1.8182E-01	1.2121E-01	0.0000E+00	-1.0986E-12	-8.7973E-13	0.0000E+00
2.1212E-01	1.2121E-01	0.0000E+00	-1.1417E-12	-8.8153E-13	0.0000E+00
2.4242E-01	1.2121E-01	0.0000E+00	-1.1414E-12	-8.8318E-13	0.0000E+00
2.7273E-01	1.2121E-01	0.0000E+00	-1.1020E-12	-8.8459E-13	0.0000E+00
3.0303E-01	1.2121E-01	0.0000E+00	-1.0298E-12	-8.8570E-13	0.0000E+00
3.3333E-01	1.2121E-01	0.0000E+00	-9.3194E-13	-8.8647E-13	0.0000E+00
3.6364E-01	1.2121E-01	0.0000E+00	-8.1650E-13	-8.8687E-13	0.0000E+00
3.9394E-01	1.2121E-01	0.0000E+00	-6.9161E-13	-8.8693E-13	0.0000E+00
4.2424E-01	1.2121E-01	0.0000E+00	-5.6482E-13	-8.8666E-13	0.0000E+00
4.5455E-01	1.2121E-01	0.0000E+00	-4.4273E-13	-8.8615E-13	0.0000E+00
4.8485E-01	1.2121E-01	0.0000E+00	-3.3030E-13	-8.8548E-13	0.0000E+00
5.1515E-01	1.2121E-01	0.0000E+00	-2.3055E-13	-8.8476E-13	0.0000E+00
5.4545E-01	1.2121E-01	0.0000E+00	-1.4417E-13	-8.8412E-13	0.0000E+00
5.7576E-01	1.2121E-01	0.0000E+00	-6.8866E-14	-8.8367E-13	0.0000E+00
6.0606E-01	1.2121E-01	0.0000E+00	0.0000E+00	-8.8350E-13	0.0000E+00
0.0000E+00	1.5152E-01	0.0000E+00	0.0000E+00	-1.0058E-12	0.0000E+00
6.0606E-02	1.5152E-01	0.0000E+00	-4.9015E-13	-1.0069E-12	0.0000E+00
1.2121E-01	1.5152E-01	0.0000E+00	-8.7789E-13	-1.0099E-12	0.0000E+00
1.8182E-01	1.5152E-01	0.0000E+00	-1.1005E-12	-1.0137E-12	0.0000E+00
2.4242E-01	1.5152E-01	0.0000E+00	-1.1428E-12	-1.0174E-12	0.0000E+00
3.0303E-01	1.5152E-01	0.0000E+00	-1.0305E-12	-1.0201E-12	0.0000E+00
3.6364E-01	1.5152E-01	0.0000E+00	-8.1649E-13	-1.0213E-12	0.0000E+00
4.2424E-01	1.5152E-01	0.0000E+00	-5.6418E-13	-1.0210E-12	0.0000E+00
4.8485E-01	1.5152E-01	0.0000E+00	-3.2939E-13	-1.0197E-12	0.0000E+00
5.4545E-01	1.5152E-01	0.0000E+00	-1.4350E-13	-1.0182E-12	0.0000E+00
6.0606E-01	1.5152E-01	0.0000E+00	0.0000E+00	-1.0176E-12	0.0000E+00
0.0000E+00	1.8182E-01	0.0000E+00	0.0000E+00	-1.0946E-12	0.0000E+00
3.0303E-02	1.8182E-01	0.0000E+00	-2.5262E-13	-1.0949E-12	0.0000E+00
6.0606E-02	1.8182E-01	0.0000E+00	-4.9130E-13	-1.0957E-12	0.0000E+00
9.0909E-02	1.8182E-01	0.0000E+00	-7.0338E-13	-1.0970E-12	0.0000E+00
1.2121E-01	1.8182E-01	0.0000E+00	-8.7973E-13	-1.0986E-12	0.0000E+00
1.5152E-01	1.8182E-01	0.0000E+00	-1.0137E-12	-1.1005E-12	0.0000E+00
1.8182E-01	1.8182E-01	0.0000E+00	-1.1024E-12	-1.1024E-12	0.0000E+00
2.1212E-01	1.8182E-01	0.0000E+00	-1.1452E-12	-1.1043E-12	0.0000E+00
2.4242E-01	1.8182E-01	0.0000E+00	-1.1443E-12	-1.1060E-12	0.0000E+00
2.7273E-01	1.8182E-01	0.0000E+00	-1.1044E-12	-1.1075E-12	0.0000E+00
3.0303E-01	1.8182E-01	0.0000E+00	-1.0313E-12	-1.1086E-12	0.0000E+00
3.3333E-01	1.8182E-01	0.0000E+00	-9.3269E-13	-1.1094E-12	0.0000E+00
3.6364E-01	1.8182E-01	0.0000E+00	-8.1645E-13	-1.1097E-12	0.0000E+00
3.9394E-01	1.8182E-01	0.0000E+00	-6.9085E-13	-1.1097E-12	0.0000E+00
4.2424E-01	1.8182E-01	0.0000E+00	-5.6349E-13	-1.1094E-12	0.0000E+00
4.5455E-01	1.8182E-01	0.0000E+00	-4.4100E-13	-1.1088E-12	0.0000E+00
4.8485E-01	1.8182E-01	0.0000E+00	-3.2842E-13	-1.1080E-12	0.0000E+00
5.1515E-01	1.8182E-01	0.0000E+00	-2.2878E-13	-1.1073E-12	0.0000E+00
5.4545E-01	1.8182E-01	0.0000E+00	-1.4279E-13	-1.1066E-12	0.0000E+00
5.7576E-01	1.8182E-01	0.0000E+00	-6.8100E-14	-1.1061E-12	0.0000E+00
6.0606E-01	1.8182E-01	0.0000E+00	0.0000E+00	-1.1059E-12	0.0000E+00
0.0000E+00	2.1212E-01	0.0000E+00	0.0000E+00	-1.1379E-12	0.0000E+00
6.0606E-02	2.1212E-01	0.0000E+00	-4.9243E-13	-1.1390E-12	0.0000E+00
1.2121E-01	2.1212E-01	0.0000E+00	-8.8153E-13	-1.1417E-12	0.0000E+00
1.8182E-01	2.1212E-01	0.0000E+00	-1.1043E-12	-1.1452E-12	0.0000E+00
2.4242E-01	2.1212E-01	0.0000E+00	-1.1458E-12	-1.1485E-12	0.0000E+00
3.0303E-01	2.1212E-01	0.0000E+00	-1.0320E-12	-1.1508E-12	0.0000E+00
3.6364E-01	2.1212E-01	0.0000E+00	-8.1637E-13	-1.1518E-12	0.0000E+00
4.2424E-01	2.1212E-01	0.0000E+00	-5.6276E-13	-1.1514E-12	0.0000E+00
4.8485E-01	2.1212E-01	0.0000E+00	-3.2744E-13	-1.1500E-12	0.0000E+00
5.4545E-01	2.1212E-01	0.0000E+00	-1.4207E-13	-1.1486E-12	0.0000E+00
6.0606E-01	2.1212E-01	0.0000E+00	0.0000E+00	-1.1480E-12	0.0000E+00
0.0000E+00	2.4242E-01	0.0000E+00	0.0000E+00	-1.1382E-12	0.0000E+00
3.0303E-02	2.4242E-01	0.0000E+00	-2.5377E-13	-1.1384E-12	0.0000E+00
6.0606E-02	2.4242E-01	0.0000E+00	-4.9347E-13	-1.1391E-12	0.0000E+00
9.0909E-02	2.4242E-01	0.0000E+00	-7.0633E-13	-1.1401E-12	0.0000E+00
1.2121E-01	2.4242E-01	0.0000E+00	-8.8318E-13	-1.1414E-12	0.0000E+00
1.5152E-01	2.4242E-01	0.0000E+00	-1.0174E-12	-1.1428E-12	0.0000E+00
1.8182E-01	2.4242E-01	0.0000E+00	-1.1060E-12	-1.1443E-12	0.0000E+00
2.1212E-01	2.4242E-01	0.0000E+00	-1.1485E-12	-1.1458E-12	0.0000E+00
2.4242E-01	2.4242E-01	0.0000E+00	-1.1471E-12	-1.1471E-12	0.0000E+00
2.7273E-01	2.4242E-01	0.0000E+00	-1.1065E-12	-1.1482E-12	0.0000E+00
3.0303E-01	2.4242E-01	0.0000E+00	-1.0327E-12	-1.1491E-12	0.0000E+00
3.3333E-01	2.4242E-01	0.0000E+00	-9.3326E-13	-1.1496E-12	0.0000E+00
3.6364E-01	2.4242E-01	0.0000E+00	-8.1625E-13	-1.1498E-12	0.0000E+00
3.9394E-01	2.4242E-01	0.0000E+00	-6.8996E-13	-1.1497E-12	0.0000E+00
4.2424E-01	2.4242E-01	0.0000E+00	-5.6205E-13	-1.1493E-12	0.0000E+00
4.5455E-01	2.4242E-01	0.0000E+00	-4.3919E-13	-1.1487E-12	0.0000E+00
4.8485E-01	2.4242E-01	0.0000E+00	-3.2649E-13	-1.1480E-12	0.0000E+00
5.1515E-01	2.4242E-01	0.0000E+00	-2.2697E-13	-1.1473E-12	0.0000E+00
5.4545E-01	2.4242E-01	0.0000E+00	-1.4139E-13	-1.1467E-12	0.0000E+00
5.7576E-01	2.4242E-01	0.0000E+00	-6.7326E-14	-1.1463E-12	0.0000E+00
6.0606E-01	2.4242E-01	0.0000E+00	0.0000E+00	-1.1462E-12	0.0000E+00
0.0000E+00	2.7273E-01	0.0000E+00	0.0000E+00	-1.0995E-12	0.0000E+00
6.0606E-02	2.7273E-01	0.0000E+00	-4.9436E-13	-1.1002E-12	0.0000E+00
1.2121E-01	2.7273E-01	0.0000E+00	-8.8459E-13	-1.1020E-12	0.0000E+00
1.8182E-01	2.7273E-01	0.0000E+00	-1.1075E-12	-1.1044E-12	0.0000E+00
2.4242E-01	2.7273E-01	0.0000E+00	-1.1482E-12	-1.1065E-12	0.0000E+00
3.0303E-01	2.7273E-01	0.0000E+00	-1.0332E-12	-1.1079E-12	0.0000E+00
3.6364E-01	2.7273E-01	0.0000E+00	-8.1608E-13	-1.1083E-12	0.0000E+00
4.2424E-01	2.7273E-01	0.0000E+00	-5.6135E-13	-1.1078E-12	0.0000E+00
4.8485E-01	2.7273E-01	0.0000E+00	-3.2561E-13	-1.1066E-12	0.0000E+00
5.4545E-01	2.7273E-01	0.0000E+00	-1.4076E-13	-1.1055E-12	0.0000E+00
6.0606E-01	2.7273E-01	0.0000E+00	0.0000E+00	-1.1050E-12	0.0000E+00
0.0000E+00	3.0303E-01	0.0000E+00	0.0000E+00	-1.0280E-12	0.0000E+00
3.0303E-02	3.0303E-01	0.0000E+00	-2.5462E-13	-1.0282E-12	0.0000E+00
6.0606E-02	3.0303E-01	0.0000E+00	-4.9507E-13	-1.0285E-12	0.0000E+00
9.0909E-02	3.0303E-01	0.0000E+00	-7.0850E-13	-1.0291E-12	0.0000E+00
1.2121E-01	3.0303E-01	0.0000E+00	-8.8570E-13	-1.0298E-12	0.0000E+00
1.5152E-01	3.0303E-01	0.0000E+00	-1.0201E-12	-1.0305E-12	0.0000E+00
1.8182E-01	3.0303E-01	0.0000E+00	-1.1086E-12	-1.0313E-12	0.0000E+00
2.1212E-01	3.0303E-01	0.0000E+00	-1.1508E-12	-1.0320E-12	0.0000E+00
2.4242E-01	3.0303E-01	0.0000E+00	-1.1491E-12	-1.0327E-12	0.0000E+00
2.7273E-01	3.0303E-01	0.0000E+00	-1.1079E-12	-1.0332E-12	0.0000E+00
3.0303E-01	3.0303E-01	0.0000E+00	-1.0335E-12	-1.0335E-12	0.0000E+00
3.3333E-01	3.0303E-01	0.0000E+00	-9.3346E-13	-1.0336E-12	0.0000E+00
3.6364E-01	3.0303E-01	0.0000E+00	-8.1586E-13	-1.0336E-12	0.0000E+00
3.9394E-01	3.0303E-01	0.0000E+00	-6.8904E-13	-1.0333E-12	0.0000E+00
4.2424E-01	3.0303E-01	0.0000E+00	-5.6072E-13	-1.0330E-12	0.0000E+00
4.5455E-01	3.0303E-01	0.0000E+00	-4.3761E-13	-1.0325E-12	0.0000E+00
4.8485E-01	3.0303E-01	0.0000E+00	-3.2485E-13	-1.0320E-12	0.0000E+00
5.1515E-01	3.0303E-01	0.0000E+00	-2.2545E-13	-1.0315E-12	0.0000E+00
5.4545E-01	3.0303E-01	0.0000E+00	-1.4023E-13	-1.0310E-12	0.0000E+00
5.7576E-01	3.0303E-01	0.0000E+00	-6.6692E-14	-1.0307E-12	0.0000E+00
6.0606E-01	3.0303E-01	0.0000E+00	0.0000E+00	-1.0306E-12	0.0000E+00
0.0000E+00	3.3333E-01	0.0000E+00	0.0000E+00	-9.3106E-13	0.0000E+00
6.0606E-02	3.3333E-01	0.0000E+00	-4.9556E-13	-9.3131E-13	0.0000E+00
1.2121E-01	3.3333E-01	0.0000E+00	-8.8647E-13	-9.3194E-13	0.0000E+00
1.8182E-01	3.3333E-01	0.0000E+00	-1.1094E-12	-9.3269E-13	0.0000E+00
2.4242E-01	3.3333E-01	0.0000E+00	-1.1496E-12	-9.3326E-13	0.0000E+00
3.0303E-01	3.3333E-01	0.0000E+00	-1.0336E-12	-9.3346E-13	0.0000E+00
3.6364E-01	3.3333E-01	0.0000E+00	-8.1559E-13	-9.3320E-13	0.0000E+00
4.2424E-01	3.3333E-01	0.0000E+00	-5.6016E-13	-9.3256E-13	0.0000E+00
4.8485E-01	3.3333E-01	0.0000E+00	-3.2421E-13	-9.3172E-13	0.0000E+00
5.4545E-01	3.3333E-01	0.0000E+00	-1.3980E-13	-9.3101E-13	0.0000E+00
6.0606E-01	3.3333E-01	0.0000E+00	0.0000E+00	-9.3073E-13	0.0000E+00
0.0000E+00	3.6364E-01	0.0000E+00	0.0000E+00	-8.1645E-13	0.0000E+00
3.0303E-02	3.6364E-01	0.0000E+00	-2.5503E-13	-8.1645E-13	0.0000E+00
6.0606E-02	3.6364E-01	0.0000E+00	-4.9582E-13	-8.1647E-13	0.0000E+00
9.0909E-02	3.6364E-01	0.0000E+00	-7.0952E-13	-8.1648E-13	0.0000E+00
1.2121E-01	3.6364E-01	0.0000E+00	-8.8687E-13	-8.1650E-13	0.0000E+00
1.5152E-01	3.6364E-01	0.0000E+00	-1.0213E-12	-8.1649E-13	0.0000E+00
1.8182E-01	3.6364E-01	0.0000E+00	-1.1097E-12	-8.1645E-13	0.0000E+00
2.1212E-01	3.6364E-01	0.0000E+00	-1.1518E-12	-8.1637E-13	0.0000E+00
2.4242E-01	3.6364E-01	0.0000E+00	-1.1498E-12	-8.1625E-13	0.0000E+00
2.7273E-01	3.6364E-01	0.0000E+00	-1.1083E-12	-8.1608E-13	0.0000E+00
3.0303E-01	3.6364E-01	0.0000E+00	-1.0336E-12	-8.1586E-13	0.0000E+00
3.3333E-01	3.6364E-01	0.0000E+00	-9.3320E-13	-8.1559E-13	0.0000E+00
3.6364E-01	3.6364E-01	0.0000E+00	-8.1528E-13	-8.1528E-13	0.0000E+00
3.9394E-01	3.6364E-01	0.0000E+00	-6.8820E-13	-8.1495E-13	0.0000E+00
4.2424E-01	3.6364E-01	0.0000E+00	-5.5969E-13	-8.1461E-13	0.0000E+00
4.5455E-01	3.6364E-01	0.0000E+00	-4.3648E-13	-8.1427E-13	0.0000E+00
4.8485E-01	3.6364E-01	0.0000E+00	-3.2373E-13	-8.1396E-13	0.0000E+00
5.1515E-01	3.6364E-01	0.0000E+00	-2.2447E-13	-8.1370E-13	0.0000E+00
5.4545E-01	3.6364E-01	0.0000E+00	-1.3950E-13	-8.1350E-13	0.0000E+00
5.7576E-01	3.6364E-01	0.0000E+00	-6.6295E-14	-8.1337E-13	0.0000E+00
6.0606E-01	3.6364E-01	0.0000E+00	0.0000E+00	-8.1333E-13	0.0000E+00
0.0000E+00	3.9394E-01	0.0000E+00	0.0000E+00	-6.9232E-13	0.0000E+00
6.0606E-02	3.9394E-01	0.0000E+00	-4.9587E-13	-6.9214E-13	0.0000E+00
1.2121E-01	3.9394E-01	0.0000E+00	-8.8693E-13	-6.9161E-13	0.0000E+00
1.8182E-01	3.9394E-01	0.0000E+00	-1.1097E-12	-6.9085E-13	0.0000E+00
2.4242E-01	3.9394E-01	0.0000E+00	-1.1497E-12	-6.8996E-13	0.0000E+00
3.0303E-01	3.9394E-01	0.0000E+00	-1.0333E-12	-6.8904E-13	0.0000E+00
3.6364E-01	3.9394E-01	0.0000E+00	-8.1495E-13	-6.8820E-13	0.0000E+00
4.2424E-01	3.9394E-01	0.0000E+00	-5.5932E-13	-6.8753E-13	0.0000E+00
4.8485E-01	3.9394E-01	0.0000E+00	-3.2340E-13	-6.8708E-13	0.0000E+00
5.4545E-01	3.9394E-01	0.0000E+00	-1.3930E-13	-6.8685E-13	0.0000E+00
6.0606E-01	3.9394E-01	0.0000E+00	0.0000E+00	-6.8679E-13	0.0000E+00
0.0000E+00	4.2424E-01	0.0000E+00	0.0000E+00	-5.6613E-13	0.0000E+00
3.0303E-02	4.2424E-01	0.0000E+00	-2.5497E-13	-5.6605E-13	0.0000E+00
6.0606E-02	4.2424E-01	0.0000E+00	-4.9572E-13	-5.6578E-13	0.0000E+00
9.0909E-02	4.2424E-01	0.0000E+00	-7.0937E-13	-5.6536E-13	0.0000E+00
1.2121E-01	4.2424E-01	0.0000E+00	-8.8666E-13	-5.6482E-13	0.0000E+00
1.5152E-01	4.2424E-01	0.0000E+00	-1.0210E-12	-5.6418E-13	0.0000E+00
1.8182E-01	4.2424E-01	0.0000E+00	-1.1094E-12	-5.6349E-13	0.0000E+00
2.1212E-01	4.2424E-01	0.0000E+00	-1.1514E-12	-5.6276E-13	0.0000E+00
2.4242E-01	4.2424E-01	0.0000E+00	-1.1493E-12	-5.6205E-13	0.0000E+00
2.7273E-01	4.2424E-01	0.0000E+00	-1.1078E-12	-5.6135E-13	0.0000E+00
3.0303E-01	4.2424E-01	0.0000E+00	-1.0330E-12	-5.6072E-13	0.0000E+00
3.3333E-01	4.2424E-01	0.0000E+00	-9.3256E-13	-5.6016E-13	0.0000E+00
3.6364E-01	4.2424E-01	0.0000E+00	-8.1461E-13	-5.5969E-13	0.0000E+00
3.9394E-01	4.2424E-01	0.0000E+00	-6.8753E-13	-5.5932E-13	0.0000E+00
4.2424E-01	4.2424E-01	0.0000E+00	-5.5905E-13	-5.5905E-13	0.0000E+00
4.5455E-01	4.2424E-01	0.0000E+00	-4.3589E-13	-5.5887E-13	0.0000E+00
4.8485E-01	4.2424E-01	0.0000E+00	-3.2323E-13	-5.5878E-13	0.0000E+00
5.1515E-01	4.2424E-01	0.0000E+00	-2.2408E-13	-5.5875E-13	0.0000E+00
5.4545E-01	4.2424E-01	0.0000E+00	-1.3923E-13	-5.5876E-13	0.0000E+00
5.7576E-01	4.2424E-01	0.0000E+00	-6.6162E-14	-5.5879E-13	0.0000E+00
6.0606E-01	4.2424E-01	0.0000E+00	0.0000E+00	-5.5880E-13	0.0000E+00
0.0000E+00	4.5455E-01	0.0000E+00	0.0000E+00	-4.4447E-13	0.0000E+00
6.0606E-02	4.5455E-01	0.0000E+00	-4.9541E-13	-4.4400E-13	0.0000E+00
1.2121E-01	4.5455E-01	0.0000E+00	-8.8615E-13	-4.4273E-13	0.0000E+00
1.8182E-01	4.5455E-01	0.0000E+00	-1.1088E-12	-4.4100E-13	0.0000E+00
2.4242E-01	4.5455E-01	0.0000E+00	-1.1487E-12	-4.3919E-13	0.0000E+00
3.0303E-01	4.5455E-01	0.0000E+00	-1.0325E-12	-4.3761E-13	0.0000E+00
3.6364E-01	4.5455E-01	0.0000E+00	-8.1427E-13	-4.3648E-13	0.0000E+00
4.2424E-01	4.5455E-01	0.0000E+00	-5.5887E-13	-4.3589E-13	0.0000E+00
4.8485E-01	4.5455E-01	0.0000E+00	-3.2319E-13	-4.3580E-13	0.0000E+00
5.4545E-01	4.5455E-01	0.0000E+00	-1.3925E-13	-4.3596E-13	0.0000E+00
6.0606E-01	4.5455E-01	0.0000E+00	0.0000E+00	-4.3607E-13	0.0000E+00
0.0000E+00	4.8485E-01	0.0000E+00	0.0000E+00	-3.3221E-13	0.0000E+00
3.0303E-02	4.8485E-01	0.0000E+00	-2.5459E-13	-3.3208E-13	0.0000E+00
6.0606E-02	4.8485E-01	0.0000E+00	-4.9500E-13	-3.3169E-13	0.0000E+00
9.0909E-02	4.8485E-01	0.0000E+00	-7.0837E-13	-3.3108E-13	0.0000E+00
1.2121E-01	4.8485E-01	0.0000E+00	-8.8548E-13	-3.3030E-13	0.0000E+00
1.5152E-01	4.8485E-01	0.0000E+00	-1.0197E-12	-3.2939E-13	0.0000E+00
1.8182E-01	4.8485E-01	0.0000E+00	-1.1080E-12	-3.2842E-13	0.0000E+00
2.1212E-01	4.8485E-01	0.0000E+00	-1.1500E-12	-3.2744E-13	0.0000E+00
2.4242E-01	4.8485E-01	0.0000E+00	-1.1480E-12	-3.2649E-13	0.0000E+00
2.7273E-01	4.8485E-01	0.0000E+00	-1.1066E-12	-3.2561E-13	0.0000E+00
3.0303E-01	4.8485E-01	0.0000E+00	-1.0320E-12	-3.2485E-13	0.0000E+00
3.3333E-01	4.8485E-01	0.0000E+00	-9.3172E-13	-3.2421E-13	0.0000E+00
3.6364E-01	4.8485E-01	0.0000E+00	-8.1396E-13	-3.2373E-13	0.0000E+00
3.9394E-01	4.8485E-01	0.0000E+00	-6.8708E-13	-3.2340E-13	0.0000E+00
4.2424E-01	4.8485E-01	0.0000E+00	-5.5878E-13	-3.2323E-13	0.0000E+00
4.5455E-01	4.8485E-01	0.0000E+00	-4.3580E-13	-3.2319E-13	0.0000E+00
4.8485E-01	4.8485E-01	0.0000E+00	-3.2326E-13	-3.2326E-13	0.0000E+00
5.1515E-01	4.8485E-01	0.0000E+00	-2.2419E-13	-3.2339E-13	0.0000E+00
5.4545E-01	4.8485E-01	0.0000E+00	-1.3935E-13	-3.2354E-13	0.0000E+00
5.7576E-01	4.8485E-01	0.0000E+00	-6.6246E-14	-3.2366E-13	0.0000E+00
6.0606E-01	4.8485E-01	0.0000E+00	0.0000E+00	-3.2370E-13	0.0000E+00
0.0000E+00	5.1515E-01	0.0000E+00	0.0000E+00	-2.3239E-13	0.0000E+00
6.0606E-02	5.1515E-01	0.0000E+00	-4.9455E-13	-2.3188E-13	0.0000E+00
1.2121E-01	5.1515E-01	0.0000E+00	-8.8476E-13	-2.3055E-13	0.0000E+00
