X	Y	Z	Vx	Vy	Vz
3.0303E-02	1.5152E-02	0.0000E+00	-2.6284E-13	-1.3226E-13	0.0000E+00
6.0606E-02	1.5152E-02	0.0000E+00	-5.1280E-13	-1.3240E-13	0.0000E+00
9.0909E-02	1.5152E-02	0.0000E+00	-7.3725E-13	-1.3261E-13	0.0000E+00
1.2121E-01	1.5152E-02	0.0000E+00	-9.2454E-13	-1.3289E-13	0.0000E+00
1.5152E-01	1.5152E-02	0.0000E+00	-1.0654E-12	-1.3321E-13	0.0000E+00
1.8182E-01	1.5152E-02	0.0000E+00	-1.1580E-12	-1.3354E-13	0.0000E+00
2.1212E-01	1.5152E-02	0.0000E+00	-1.2028E-12	-1.3387E-13	0.0000E+00
2.4242E-01	1.5152E-02	0.0000E+00	-1.2008E-12	-1.3418E-13	0.0000E+00
2.7273E-01	1.5152E-02	0.0000E+00	-1.1555E-12	-1.3445E-13	0.0000E+00
3.0303E-01	1.5152E-02	0.0000E+00	-1.0746E-12	-1.3465E-13	0.0000E+00
3.3333E-01	1.5152E-02	0.0000E+00	-9.6734E-13	-1.3479E-13	0.0000E+00
3.6364E-01	1.5152E-02	0.0000E+00	-8.4278E-13	-1.3487E-13	0.0000E+00
3.9394E-01	1.5152E-02	0.0000E+00	-7.0960E-13	-1.3488E-13	0.0000E+00
4.2424E-01	1.5152E-02	0.0000E+00	-5.7549E-13	-1.3483E-13	0.0000E+00
4.5455E-01	1.5152E-02	0.0000E+00	-4.4728E-13	-1.3474E-13	0.0000E+00
4.8485E-01	1.5152E-02	0.0000E+00	-3.3144E-13	-1.3462E-13	0.0000E+00
5.1515E-01	1.5152E-02	0.0000E+00	-2.3164E-13	-1.3449E-13	0.0000E+00
5.4545E-01	1.5152E-02	0.0000E+00	-1.4618E-13	-1.3439E-13	0.0000E+00
5.7576E-01	1.5152E-02	0.0000E+00	-7.0562E-14	-1.3432E-13	0.0000E+00
6.0606E-01	1.5152E-02	0.0000E+00	0.0000E+00	-1.3430E-13	0.0000E+00
0.0000E+00	3.0303E-02	0.0000E+00	0.0000E+00	-2.6282E-13	0.0000E+00
1.5152E-02	3.0303E-02	0.0000E+00	-1.3226E-13	-2.6284E-13	0.0000E+00
3.0303E-02	3.0303E-02	0.0000E+00	-2.6291E-13	-2.6291E-13	0.0000E+00
4.5455E-02	3.0303E-02	0.0000E+00	-3.9032E-13	-2.6302E-13	0.0000E+00
6.0606E-02	3.0303E-02	0.0000E+00	-5.1293E-13	-2.6318E-13	0.0000E+00
7.5758E-02	3.0303E-02	0.0000E+00	-6.2912E-13	-2.6338E-13	0.0000E+00
9.0909E-02	3.0303E-02	0.0000E+00	-7.3744E-13	-2.6361E-13	0.0000E+00
1.0606E-01	3.0303E-02	0.0000E+00	-8.3640E-13	-2.6388E-13	0.0000E+00
1.2121E-01	3.0303E-02	0.0000E+00	-9.2477E-13	-2.6417E-13	0.0000E+00
1.3636E-01	3.0303E-02	0.0000E+00	-1.0012E-12	-2.6447E-13	0.0000E+00
1.5152E-01	3.0303E-02	0.0000E+00	-1.0656E-12	-2.6480E-13	0.0000E+00
1.6667E-01	3.0303E-02	0.0000E+00	-1.1180E-12	-2.6513E-13	0.0000E+00
1.8182E-01	3.0303E-02	0.0000E+00	-1.1583E-12	-2.6546E-13	0.0000E+00
1.9697E-01	3.0303E-02	0.0000E+00	-1.1865E-12	-2.6579E-13	0.0000E+00
2.1212E-01	3.0303E-02	0.0000E+00	-1.2030E-12	-2.6612E-13	0.0000E+00
2.2727E-01	3.0303E-02	0.0000E+00	-1.2077E-12	-2.6643E-13	0.0000E+00
2.4242E-01	3.0303E-02	0.0000E+00	-1.2010E-12	-2.6673E-13	0.0000E+00
2.5758E-01	3.0303E-02	0.0000E+00	-1.1833E-12	-2.6700E-13	0.0000E+00
2.7273E-01	3.0303E-02	0.0000E+00	-1.1557E-12	-2.6726E-13	0.0000E+00
2.8788E-01	3.0303E-02	0.0000E+00	-1.1191E-12	-2.6748E-13	0.0000E+00
3.0303E-01	3.0303E-02	0.0000E+00	-1.0747E-12	-2.6767E-13	0.0000E+00
3.1818E-01	3.0303E-02	0.0000E+00	-1.0238E-12	-2.6783E-13	0.0000E+00
3.3333E-01	3.0303E-02	0.0000E+00	-9.6739E-13	-2.6795E-13	0.0000E+00
3.4848E-01	3.0303E-02	0.0000E+00	-9.0669E-13	-2.6804E-13	0.0000E+00
3.6364E-01	3.0303E-02	0.0000E+00	-8.4279E-13	-2.6809E-13	0.0000E+00
3.7879E-01	3.0303E-02	0.0000E+00	-7.7676E-13	-2.6812E-13	0.0000E+00
3.9394E-01	3.0303E-02	0.0000E+00	-7.0956E-13	-2.6811E-13	0.0000E+00
4.0909E-01	3.0303E-02	0.0000E+00	-6.4217E-13	-2.6808E-13	0.0000E+00
4.2424E-01	3.0303E-02	0.0000E+00	-5.7541E-13	-2.6802E-13	0.0000E+00
4.3939E-01	3.0303E-02	0.0000E+00	-5.1017E-13	-2.6794E-13	0.0000E+00
4.5455E-01	3.0303E-02	0.0000E+00	-4.4718E-13	-2.6784E-13	0.0000E+00
4.6970E-01	3.0303E-02	0.0000E+00	-3.8735E-13	-2.6772E-13	0.0000E+00
4.8485E-01	3.0303E-02	0.0000E+00	-3.3133E-13	-2.6760E-13	0.0000E+00
5.0000E-01	3.0303E-02	0.0000E+00	-2.7941E-13	-2.6747E-13	0.0000E+00
5.1515E-01	3.0303E-02	0.0000E+00	-2.3154E-13	-2.6734E-13	0.0000E+00
5.3030E-01	3.0303E-02	0.0000E+00	-1.8733E-13	-2.6723E-13	0.0000E+00
5.4545E-01	3.0303E-02	0.0000E+00	-1.4611E-13	-2.6714E-13	0.0000E+00
5.6061E-01	3.0303E-02	0.0000E+00	-1.0738E-13	-2.6706E-13	0.0000E+00
5.7576E-01	3.0303E-02	0.0000E+00	-7.0523E-14	-2.6700E-13	0.0000E+00
5.9091E-01	3.0303E-02	0.0000E+00	-3.4947E-14	-2.6696E-13	0.0000E+00
6.0606E-01	3.0303E-02	0.0000E+00	0.0000E+00	-2.6695E-13	0.0000E+00
0.0000E+00	4.5455E-02	0.0000E+00	0.0000E+00	-3.9019E-13	0.0000E+00
3.0303E-02	4.5455E-02	0.0000E+00	-2.6302E-13	-3.9032E-13	0.0000E+00
6.0606E-02	4.5455E-02	0.0000E+00	-5.1315E-13	-3.9072E-13	0.0000E+00
9.0909E-02	4.5455E-02	0.0000E+00	-7.3775E-13	-3.9136E-13	0.0000E+00
1.2121E-01	4.5455E-02	0.0000E+00	-9.2514E-13	-3.9219E-13	0.0000E+00
1.5152E-01	4.5455E-02	0.0000E+00	-1.0660E-12	-3.9313E-13	0.0000E+00
1.8182E-01	4.5455E-02	0.0000E+00	-1.1587E-12	-3.9411E-13	0.0000E+00
2.1212E-01	4.5455E-02	0.0000E+00	-1.2034E-12	-3.9509E-13	0.0000E+00
2.4242E-01	4.5455E-02	0.0000E+00	-1.2013E-12	-3.9600E-13	0.0000E+00
2.7273E-01	4.5455E-02	0.0000E+00	-1.1559E-12	-3.9678E-13	0.0000E+00
3.0303E-01	4.5455E-02	0.0000E+00	-1.0749E-12	-3.9739E-13	0.0000E+00
3.3333E-01	4.5455E-02	0.0000E+00	-9.6748E-13	-3.9780E-13	0.0000E+00
3.6364E-01	4.5455E-02	0.0000E+00	-8.4279E-13	-3.9802E-13	0.0000E+00
3.9394E-01	4.5455E-02	0.0000E+00	-7.0950E-13	-3.9805E-13	0.0000E+00
4.2424E-01	4.5455E-02	0.0000E+00	-5.7529E-13	-3.9791E-13	0.0000E+00
4.5455E-01	4.5455E-02	0.0000E+00	-4.4701E-13	-3.9763E-13	0.0000E+00
4.8485E-01	4.5455E-02	0.0000E+00	-3.3114E-13	-3.9727E-13	0.0000E+00
5.1515E-01	4.5455E-02	0.0000E+00	-2.3137E-13	-3.9690E-13	0.0000E+00
5.4545E-01	4.5455E-02	0.0000E+00	-1.4599E-13	-3.9659E-13	0.0000E+00
5.7576E-01	4.5455E-02	0.0000E+00	-7.0460E-14	-3.9638E-13	0.0000E+00
6.0606E-01	4.5455E-02	0.0000E+00	0.0000E+00	-3.9632E-13	0.0000E+00
0.0000E+00	6.0606E-02	0.0000E+00	0.0000E+00	-5.1275E-13	0.0000E+00
1.5152E-02	6.0606E-02	0.0000E+00	-1.3240E-13	-5.1280E-13	0.0000E+00
3.0303E-02	6.0606E-02	0.0000E+00	-2.6318E-13	-5.1293E-13	0.0000E+00
4.5455E-02	6.0606E-02	0.0000E+00	-3.9072E-13	-5.1315E-13	0.0000E+00
6.0606E-02	6.0606E-02	0.0000E+00	-5.1345E-13	-5.1345E-13	0.0000E+00
7.5758E-02	6.0606E-02	0.0000E+00	-6.2976E-13	-5.1383E-13	0.0000E+00
9.0909E-02	6.0606E-02	0.0000E+00	-7.3818E-13	-5.1429E-13	0.0000E+00
1.0606E-01	6.0606E-02	0.0000E+00	-8.3723E-13	-5.1481E-13	0.0000E+00
1.2121E-01	6.0606E-02	0.0000E+00	-9.2566E-13	-5.1538E-13	0.0000E+00
1.3636E-01	6.0606E-02	0.0000E+00	-1.0021E-12	-5.1598E-13	0.0000E+00
1.5152E-01	6.0606E-02	0.0000E+00	-1.0666E-12	-5.1662E-13	0.0000E+00
1.6667E-01	6.0606E-02	0.0000E+00	-1.1189E-12	-5.1727E-13	0.0000E+00
1.8182E-01	6.0606E-02	0.0000E+00	-1.1592E-12	-5.1792E-13	0.0000E+00
1.9697E-01	6.0606E-02	0.0000E+00	-1.1875E-12	-5.1856E-13	0.0000E+00
2.1212E-01	6.0606E-02	0.0000E+00	-1.2039E-12	-5.1919E-13	0.0000E+00
2.2727E-01	6.0606E-02	0.0000E+00	-1.2085E-12	-5.1981E-13	0.0000E+00
2.4242E-01	6.0606E-02	0.0000E+00	-1.2018E-12	-5.2039E-13	0.0000E+00
2.5758E-01	6.0606E-02	0.0000E+00	-1.1840E-12	-5.2093E-13	0.0000E+00
2.7273E-01	6.0606E-02	0.0000E+00	-1.1563E-12	-5.2142E-13	0.0000E+00
2.8788E-01	6.0606E-02	0.0000E+00	-1.1196E-12	-5.2185E-13	0.0000E+00
3.0303E-01	6.0606E-02	0.0000E+00	-1.0751E-12	-5.2222E-13	0.0000E+00
3.1818E-01	6.0606E-02	0.0000E+00	-1.0241E-12	-5.2253E-13	0.0000E+00
3.3333E-01	6.0606E-02	0.0000E+00	-9.6760E-13	-5.2276E-13	0.0000E+00
3.4848E-01	6.0606E-02	0.0000E+00	-9.0680E-13	-5.2294E-13	0.0000E+00
3.6364E-01	6.0606E-02	0.0000E+00	-8.4280E-13	-5.2304E-13	0.0000E+00
3.7879E-01	6.0606E-02	0.0000E+00	-7.7668E-13	-5.2309E-13	0.0000E+00
3.9394E-01	6.0606E-02	0.0000E+00	-7.0941E-13	-5.2308E-13	0.0000E+00
4.0909E-01	6.0606E-02	0.0000E+00	-6.4194E-13	-5.2301E-13	0.0000E+00
4.2424E-01	6.0606E-02	0.0000E+00	-5.7511E-13	-5.2290E-13	0.0000E+00
4.3939E-01	6.0606E-02	0.0000E+00	-5.0981E-13	-5.2274E-13	0.0000E+00
4.5455E-01	6.0606E-02	0.0000E+00	-4.4677E-13	-5.2253E-13	0.0000E+00
4.6970E-01	6.0606E-02	0.0000E+00	-3.8692E-13	-5.2230E-13	0.0000E+00
4.8485E-01	6.0606E-02	0.0000E+00	-3.3089E-13	-5.2205E-13	0.0000E+00
5.0000E-01	6.0606E-02	0.0000E+00	-2.7897E-13	-5.2180E-13	0.0000E+00
5.1515E-01	6.0606E-02	0.0000E+00	-2.3114E-13	-5.2156E-13	0.0000E+00
5.3030E-01	6.0606E-02	0.0000E+00	-1.8698E-13	-5.2133E-13	0.0000E+00
5.4545E-01	6.0606E-02	0.0000E+00	-1.4582E-13	-5.2114E-13	0.0000E+00
5.6061E-01	6.0606E-02	0.0000E+00	-1.0716E-13	-5.2099E-13	0.0000E+00
5.7576E-01	6.0606E-02	0.0000E+00	-7.0372E-14	-5.2088E-13	0.0000E+00
5.9091E-01	6.0606E-02	0.0000E+00	-3.4871E-14	-5.2081E-13	0.0000E+00
6.0606E-01	6.0606E-02	0.0000E+00	0.0000E+00	-5.2079E-13	0.0000E+00
0.0000E+00	7.5758E-02	0.0000E+00	0.0000E+00	-6.2891E-13	0.0000E+00
3.0303E-02	7.5758E-02	0.0000E+00	-2.6338E-13	-6.2912E-13	0.0000E+00
6.0606E-02	7.5758E-02	0.0000E+00	-5.1383E-13	-6.2976E-13	0.0000E+00
9.0909E-02	7.5758E-02	0.0000E+00	-7.3873E-13	-6.3079E-13	0.0000E+00
1.2121E-01	7.5758E-02	0.0000E+00	-9.2632E-13	-6.3213E-13	0.0000E+00
1.5152E-01	7.5758E-02	0.0000E+00	-1.0673E-12	-6.3364E-13	0.0000E+00
1.8182E-01	7.5758E-02	0.0000E+00	-1.1599E-12	-6.3523E-13	0.0000E+00
2.1212E-01	7.5758E-02	0.0000E+00	-1.2045E-12	-6.3679E-13	0.0000E+00
2.4242E-01	7.5758E-02	0.0000E+00	-1.2023E-12	-6.3825E-13	0.0000E+00
2.7273E-01	7.5758E-02	0.0000E+00	-1.1567E-12	-6.3951E-13	0.0000E+00
3.0303E-01	7.5758E-02	0.0000E+00	-1.0754E-12	-6.4049E-13	0.0000E+00
3.3333E-01	7.5758E-02	0.0000E+00	-9.6776E-13	-6.4115E-13	0.0000E+00
3.6364E-01	7.5758E-02	0.0000E+00	-8.4282E-13	-6.4149E-13	0.0000E+00
3.9394E-01	7.5758E-02	0.0000E+00	-7.0929E-13	-6.4153E-13	0.0000E+00
4.2424E-01	7.5758E-02	0.0000E+00	-5.7489E-13	-6.4131E-13	0.0000E+00
4.5455E-01	7.5758E-02	0.0000E+00	-4.4648E-13	-6.4086E-13	0.0000E+00
4.8485E-01	7.5758E-02	0.0000E+00	-3.3056E-13	-6.4027E-13	0.0000E+00
5.1515E-01	7.5758E-02	0.0000E+00	-2.3085E-13	-6.3965E-13	0.0000E+00
5.4545E-01	7.5758E-02	0.0000E+00	-1.4561E-13	-6.3914E-13	0.0000E+00
5.7576E-01	7.5758E-02	0.0000E+00	-7.0262E-14	-6.3882E-13	0.0000E+00
6.0606E-01	7.5758E-02	0.0000E+00	0.0000E+00	-6.3871E-13	0.0000E+00
0.0000E+00	9.0909E-02	0.0000E+00	0.0000E+00	-7.3719E-13	0.0000E+00
1.5152E-02	9.0909E-02	0.0000E+00	-1.3261E-13	-7.3725E-13	0.0000E+00
3.0303E-02	9.0909E-02	0.0000E+00	-2.6361E-13	-7.3744E-13	0.0000E+00
4.5455E-02	9.0909E-02	0.0000E+00	-3.9136E-13	-7.3775E-13	0.0000E+00
6.0606E-02	9.0909E-02	0.0000E+00	-5.1429E-13	-7.3818E-13	0.0000E+00
7.5758E-02	9.0909E-02	0.0000E+00	-6.3079E-13	-7.3873E-13	0.0000E+00
9.0909E-02	9.0909E-02	0.0000E+00	-7.3938E-13	-7.3938E-13	0.0000E+00
1.0606E-01	9.0909E-02	0.0000E+00	-8.3857E-13	-7.4013E-13	0.0000E+00
1.2121E-01	9.0909E-02	0.0000E+00	-9.2710E-13	-7.4094E-13	0.0000E+00
1.3636E-01	9.0909E-02	0.0000E+00	-1.0036E-12	-7.4181E-13	0.0000E+00
1.5152E-01	9.0909E-02	0.0000E+00	-1.0681E-12	-7.4272E-13	0.0000E+00
1.6667E-01	9.0909E-02	0.0000E+00	-1.1205E-12	-7.4364E-13	0.0000E+00
1.8182E-01	9.0909E-02	0.0000E+00	-1.1607E-12	-7.4456E-13	0.0000E+00
1.9697E-01	9.0909E-02	0.0000E+00	-1.1889E-12	-7.4547E-13	0.0000E+00
2.1212E-01	9.0909E-02	0.0000E+00	-1.2053E-12	-7.4638E-13	0.0000E+00
2.2727E-01	9.0909E-02	0.0000E+00	-1.2099E-12	-7.4725E-13	0.0000E+00
2.4242E-01	9.0909E-02	0.0000E+00	-1.2030E-12	-7.4808E-13	0.0000E+00
2.5758E-01	9.0909E-02	0.0000E+00	-1.1852E-12	-7.4885E-13	0.0000E+00
2.7273E-01	9.0909E-02	0.0000E+00	-1.1573E-12	-7.4955E-13	0.0000E+00
2.8788E-01	9.0909E-02	0.0000E+00	-1.1204E-12	-7.5017E-13	0.0000E+00
3.0303E-01	9.0909E-02	0.0000E+00	-1.0758E-12	-7.5069E-13	0.0000E+00
3.1818E-01	9.0909E-02	0.0000E+00	-1.0246E-12	-7.5112E-13	0.0000E+00
3.3333E-01	9.0909E-02	0.0000E+00	-9.6794E-13	-7.5146E-13	0.0000E+00
3.4848E-01	9.0909E-02	0.0000E+00	-9.0698E-13	-7.5170E-13	0.0000E+00
3.6364E-01	9.0909E-02	0.0000E+00	-8.4283E-13	-7.5185E-13	0.0000E+00
3.7879E-01	9.0909E-02	0.0000E+00	-7.7656E-13	-7.5191E-13	0.0000E+00
3.9394E-01	9.0909E-02	0.0000E+00	-7.0916E-13	-7.5190E-13	0.0000E+00
4.0909E-01	9.0909E-02	0.0000E+00	-6.4157E-13	-7.5180E-13	0.0000E+00
4.2424E-01	9.0909E-02	0.0000E+00	-5.7463E-13	-7.5163E-13	0.0000E+00
4.3939E-01	9.0909E-02	0.0000E+00	-5.0923E-13	-7.5140E-13	0.0000E+00
4.5455E-01	9.0909E-02	0.0000E+00	-4.4612E-13	-7.5111E-13	0.0000E+00
4.6970E-01	9.0909E-02	0.0000E+00	-3.8621E-13	-7.5077E-13	0.0000E+00
4.8485E-01	9.0909E-02	0.0000E+00	-3.3016E-13	-7.5040E-13	0.0000E+00
5.0000E-01	9.0909E-02	0.0000E+00	-2.7827E-13	-7.5004E-13	0.0000E+00
5.1515E-01	9.0909E-02	0.0000E+00	-2.3049E-13	-7.4968E-13	0.0000E+00
5.3030E-01	9.0909E-02	0.0000E+00	-1.8641E-13	-7.4936E-13	0.0000E+00
5.4545E-01	9.0909E-02	0.0000E+00	-1.4535E-13	-7.4908E-13	0.0000E+00
5.6061E-01	9.0909E-02	0.0000E+00	-1.0680E-13	-7.4887E-13	0.0000E+00
5.7576E-01	9.0909E-02	0.0000E+00	-7.0130E-14	-7.4871E-13	0.0000E+00
5.9091E-01	9.0909E-02	0.0000E+00	-3.4749E-14	-7.4861E-13	0.0000E+00
6.0606E-01	9.0909E-02	0.0000E+00	0.0000E+00	-7.4858E-13	0.0000E+00
0.0000E+00	1.0606E-01	0.0000E+00	0.0000E+00	-8.3613E-13	0.0000E+00
3.0303E-02	1.0606E-01	0.0000E+00	-2.6388E-13	-8.3640E-13	0.0000E+00
6.0606E-02	1.0606E-01	0.0000E+00	-5.1481E-13	-8.3723E-13	0.0000E+00
9.0909E-02	1.0606E-01	0.0000E+00	-7.4013E-13	-8.3857E-13	0.0000E+00
1.2121E-01	1.0606E-01	0.0000E+00	-9.2801E-13	-8.4033E-13	0.0000E+00
1.5152E-01	1.0606E-01	0.0000E+00	-1.0691E-12	-8.4232E-13	0.0000E+00
1.8182E-01	1.0606E-01	0.0000E+00	-1.1617E-12	-8.4438E-13	0.0000E+00
2.1212E-01	1.0606E-01	0.0000E+00	-1.2062E-12	-8.4642E-13	0.0000E+00
2.4242E-01	1.0606E-01	0.0000E+00	-1.2038E-12	-8.4833E-13	0.0000E+00
2.7273E-01	1.0606E-01	0.0000E+00	-1.1579E-12	-8.4998E-13	0.0000E+00
3.0303E-01	1.0606E-01	0.0000E+00	-1.0762E-12	-8.5126E-13	0.0000E+00
3.3333E-01	1.0606E-01	0.0000E+00	-9.6814E-13	-8.5211E-13	0.0000E+00
3.6364E-01	1.0606E-01	0.0000E+00	-8.4284E-13	-8.5254E-13	0.0000E+00
3.9394E-01	1.0606E-01	0.0000E+00	-7.0900E-13	-8.5259E-13	0.0000E+00
4.2424E-01	1.0606E-01	0.0000E+00	-5.7433E-13	-8.5229E-13	0.0000E+00
4.5455E-01	1.0606E-01	0.0000E+00	-4.4571E-13	-8.5170E-13	0.0000E+00
4.8485E-01	1.0606E-01	0.0000E+00	-3.2971E-13	-8.5090E-13	0.0000E+00
5.1515E-01	1.0606E-01	0.0000E+00	-2.3009E-13	-8.5007E-13	0.0000E+00
5.4545E-01	1.0606E-01	0.0000E+00	-1.4506E-13	-8.4941E-13	0.0000E+00
5.7576E-01	1.0606E-01	0.0000E+00	-6.9979E-14	-8.4899E-13	0.0000E+00
6.0606E-01	1.0606E-01	0.0000E+00	0.0000E+00	-8.4884E-13	0.0000E+00
0.0000E+00	1.2121E-01	0.0000E+00	0.0000E+00	-9.2447E-13	0.0000E+00
1.5152E-02	1.2121E-01	0.0000E+00	-1.3289E-13	-9.2454E-13	0.0000E+00
3.0303E-02	1.2121E-01	0.0000E+00	-2.6417E-13	-9.2477E-13	0.0000E+00
4.5455E-02	1.2121E-01	0.0000E+00	-3.9219E-13	-9.2514E-13	0.0000E+00
6.0606E-02	1.2121E-01	0.0000E+00	-5.1538E-13	-9.2566E-13	0.0000E+00
7.5758E-02	1.2121E-01	0.0000E+00	-6.3213E-13	-9.2632E-13	0.0000E+00
9.0909E-02	1.2121E-01	0.0000E+00	-7.4094E-13	-9.2710E-13	0.0000E+00
1.0606E-01	1.2121E-01	0.0000E+00	-8.4033E-13	-9.2801E-13	0.0000E+00
1.2121E-01	1.2121E-01	0.0000E+00	-9.2901E-13	-9.2901E-13	0.0000E+00
1.3636E-01	1.2121E-01	0.0000E+00	-1.0056E-12	-9.3006E-13	0.0000E+00
1.5152E-01	1.2121E-01	0.0000E+00	-1.0701E-12	-9.3116E-13	0.0000E+00
1.6667E-01	1.2121E-01	0.0000E+00	-1.1225E-12	-9.3227E-13	0.0000E+00
1.8182E-01	1.2121E-01	0.0000E+00	-1.1627E-12	-9.3338E-13	0.0000E+00
1.9697E-01	1.2121E-01	0.0000E+00	-1.1909E-12	-9.3448E-13	0.0000E+00
2.1212E-01	1.2121E-01	0.0000E+00	-1.2072E-12	-9.3557E-13	0.0000E+00
2.2727E-01	1.2121E-01	0.0000E+00	-1.2117E-12	-9.3663E-13	0.0000E+00
2.4242E-01	1.2121E-01	0.0000E+00	-1.2046E-12	-9.3763E-13	0.0000E+00
2.5758E-01	1.2121E-01	0.0000E+00	-1.1866E-12	-9.3857E-13	0.0000E+00
2.7273E-01	1.2121E-01	0.0000E+00	-1.1585E-12	-9.3942E-13	0.0000E+00
2.8788E-01	1.2121E-01	0.0000E+00	-1.1215E-12	-9.4016E-13	0.0000E+00
3.0303E-01	1.2121E-01	0.0000E+00	-1.0767E-12	-9.4078E-13	0.0000E+00
3.1818E-01	1.2121E-01	0.0000E+00	-1.0252E-12	-9.4130E-13	0.0000E+00
3.3333E-01	1.2121E-01	0.0000E+00	-9.6836E-13	-9.4170E-13	0.0000E+00
3.4848E-01	1.2121E-01	0.0000E+00	-9.0719E-13	-9.4199E-13	0.0000E+00
3.6364E-01	1.2121E-01	0.0000E+00	-8.4285E-13	-9.4216E-13	0.0000E+00
3.7879E-01	1.2121E-01	0.0000E+00	-7.7640E-13	-9.4224E-13	0.0000E+00
3.9394E-01	1.2121E-01	0.0000E+00	-7.0882E-13	-9.4221E-13	0.0000E+00
4.0909E-01	1.2121E-01	0.0000E+00	-6.4108E-13	-9.4209E-13	0.0000E+00
4.2424E-01	1.2121E-01	0.0000E+00	-5.7400E-13	-9.4188E-13	0.0000E+00
4.3939E-01	1.2121E-01	0.0000E+00	-5.0848E-13	-9.4160E-13	0.0000E+00
4.5455E-01	1.2121E-01	0.0000E+00	-4.4526E-13	-9.4124E-13	0.0000E+00
4.6970E-01	1.2121E-01	0.0000E+00	-3.8528E-13	-9.4082E-13	0.0000E+00
